일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2016/07/14","40700","-250","-0.61","40800","40850","39900","6815","274567000","241219905300","5926779"
"2016/07/13","40950","150","0.37","40800","41100","40000","16704","678855350","242701600050","5926779"
"2016/07/12","40800","2500","6.53","38250","40850","38250","29681","1188905250","241812583200","5926779"
"2016/07/11","38300","1350","3.65","37150","38950","36500","16993","648245900","226995635700","5926779"
"2016/07/08","36950","-350","-0.94","37400","37400","36550","4028","148871300","218994484050","5926779"
"2016/07/07","37300","250","0.67","37700","37700","36550","4141","153300550","221068856700","5926779"
"2016/07/06","37050","-1250","-3.26","38400","38400","36900","6123","228295300","219587161950","5926779"
"2016/07/05","38300","50","0.13","37800","39000","37550","16207","623689950","226995635700","5926779"
"2016/07/04","38250","900","2.41","37350","38500","36850","15318","582551550","226699296750","5926779"
"2016/07/01","37350","-700","-1.84","37700","37750","36300","27590","1020314450","221365195650","5926779"
"2016/06/30","38050","4150","12.24","33950","41250","33650","133502","5083044850","225513940950","5926779"
"2016/06/29","33900","150","0.44","33950","34300","33350","10395","351646850","200917808100","5926779"
"2016/06/28","33750","-150","-0.44","33750","33800","32800","10837","362151800","200028791250","5926779"
"2016/06/27","33900","-700","-2.02","31650","34200","31600","32061","1062346700","200917808100","5926779"
"2016/06/24","34600","-1900","-5.21","37100","37150","33500","13802","485627050","205066553400","5926779"
"2016/06/23","36500","-100","-0.27","36600","36600","35850","9748","352301550","216327433500","5926779"
"2016/06/22","36600","800","2.23","35600","36800","35550","8818","319708300","216920111400","5926779"
"2016/06/21","35800","50","0.14","35200","35800","35200","8272","293160600","212178688200","5926779"
"2016/06/20","35750","1150","3.32","35300","37300","34200","9621","342957400","211882349250","5926779"
"2016/06/17","34600","-450","-1.28","35100","35350","34250","10376","357888350","205066553400","5926779"
"2016/06/16","35050","650","1.89","34400","36500","34400","13818","487524750","207733603950","5926779"
"2016/06/15","34400","-1000","-2.82","35400","35400","34400","10860","377719900","203881197600","5926779"
"2016/06/14","35400","-400","-1.12","35500","35950","34800","14731","516130400","209807976600","5926779"
"2016/06/13","35800","-1200","-3.24","36300","36650","35500","16974","608435100","212178688200","5926779"
"2016/06/10","37000","-300","-0.80","37300","37300","36550","9618","355159500","219290823000","5926779"
"2016/06/09","37300","400","1.08","37300","37300","36450","15500","570769450","221068856700","5926779"
"2016/06/08","36900","-800","-2.12","37750","37750","36900","15410","570996900","218698145100","5926779"
"2016/06/07","37700","-600","-1.57","38300","38450","37650","12602","476979050","223439568300","5926779"
"2016/06/03","38300","-250","-0.65","38700","38850","38000","7117","274120800","226995635700","5926779"
"2016/06/02","38550","400","1.05","38150","38950","37950","12876","492950850","228477330450","5926779"
"2016/06/01","38150","50","0.13","38100","38350","38050","6169","235458850","226106618850","5926779"
"2016/05/31","38100","-700","-1.80","38350","38800","37950","14732","561850700","225810279900","5926779"
"2016/05/30","38800","-700","-1.77","39500","39900","38400","14965","579524450","229959025200","5926779"
"2016/05/27","39500","-50","-0.13","39200","39650","38800","4566","179419550","234107770500","5926779"
"2016/05/26","39550","50","0.13","39800","40100","39200","4391","173879350","234404109450","5926779"
"2016/05/25","39500","100","0.25","39800","39850","38850","5329","208564700","234107770500","5926779"
"2016/05/24","39400","-550","-1.38","40150","40500","39300","4824","191771650","233515092600","5926779"
"2016/05/23","39950","600","1.52","39750","41450","38500","12375","490486250","236774821050","5926779"
"2016/05/20","39350","-500","-1.25","39650","40050","38500","13464","526208250","233218753650","5926779"
"2016/05/19","39850","-1150","-2.80","41400","41400","39550","11331","454163950","236182143150","5926779"
"2016/05/18","41000","0","0.00","41000","41450","40250","6124","248652250","242997939000","5926779"
"2016/05/17","41000","-200","-0.49","41600","41600","40200","3855","156713050","242997939000","5926779"
"2016/05/16","41200","-600","-1.44","41500","41900","41000","5050","208197100","244183294800","5926779"
"2016/05/13","41800","-350","-0.83","42100","42150","41400","5778","241432050","247739362200","5926779"
"2016/05/12","42150","650","1.57","40800","42200","40800","6990","290579400","249813734850","5926779"
"2016/05/11","41500","200","0.48","41300","41700","40550","6152","253931550","245961328500","5926779"
"2016/05/10","41300","0","0.00","41800","41800","40500","7251","298370900","244775972700","5926779"
"2016/05/09","41300","-1100","-2.59","42400","42400","41100","4848","202589750","244775972700","5926779"
"2016/05/04","42400","-500","-1.17","42900","43000","42250","1985","84485500","251295429600","5926779"
"2016/05/03","42900","-100","-0.23","42800","43200","42400","4633","198126550","254258819100","5926779"
"2016/05/02","43000","350","0.82","42650","43100","42500","3508","149796300","254851497000","5926779"
"2016/04/29","42650","150","0.35","42900","42900","42000","3955","167263500","252777124350","5926779"
"2016/04/28","42500","-200","-0.47","43500","43500","42450","3574","152533500","251888107500","5926779"
"2016/04/27","42700","-950","-2.18","44050","44100","42700","6152","264727650","253073463300","5926779"
"2016/04/26","43650","-350","-0.80","44100","44100","43600","4819","211048000","258703903350","5926779"
"2016/04/25","44000","-150","-0.34","44200","44500","43450","7788","342635000","260778276000","5926779"
"2016/04/22","44150","-150","-0.34","43750","44450","43700","3008","132240650","261667292850","5926779"
"2016/04/21","44300","0","0.00","44400","44650","43650","7068","312212200","262556309700","5926779"
"2016/04/20","44300","650","1.49","43300","44700","43300","7064","312071600","262556309700","5926779"
"2016/04/19","43650","300","0.69","43350","43750","43200","5586","243115100","258703903350","5926779"
"2016/04/18","43350","-150","-0.34","43500","43750","42800","4607","198545300","256925869650","5926779"
"2016/04/15","43500","1500","3.57","42000","43700","41700","8658","373233700","257814886500","5926779"
"2016/04/14","42000","50","0.12","41950","42500","41850","3910","164502700","248924718000","5926779"
"2016/04/12","41950","100","0.24","41400","42150","41400","3705","155124950","248628379050","5926779"
"2016/04/11","41850","-200","-0.48","42000","42750","41650","6522","273234950","248035701150","5926779"
"2016/04/08","42050","-1400","-3.22","43550","43550","42000","13291","564918800","249221056950","5926779"
"2016/04/07","43450","-750","-1.70","44700","44700","43050","11445","498629500","257518547550","5926779"
"2016/04/06","44200","-550","-1.23","44100","44800","44100","3500","155558600","261963631800","5926779"
"2016/04/05","44750","-200","-0.44","45000","45350","44250","2765","123247700","265223360250","5926779"
"2016/04/04","44950","400","0.90","44800","45000","43600","7917","350878050","266408716050","5926779"
"2016/04/01","44550","-1500","-3.26","45750","46100","44550","7520","340553050","264038004450","5926779"
"2016/03/31","46050","600","1.32","45200","46100","45000","6074","277090700","272928172950","5926779"
"2016/03/30","45450","-1050","-2.26","46500","46800","45450","8580","392901750","269372105550","5926779"
"2016/03/29","46500","-1100","-2.31","47800","47800","46500","11118","520714450","275595223500","5926779"
"2016/03/28","47600","1300","2.81","46450","47600","46300","9975","471720500","282114680400","5926779"
"2016/03/25","46300","300","0.65","45800","46350","45200","5794","265647650","274409867700","5926779"
"2016/03/24","46000","-450","-0.97","45900","46450","45650","7512","345030750","272631834000","5926779"
"2016/03/23","46450","1150","2.54","45100","46600","45100","11858","546367200","275298884550","5926779"
"2016/03/22","45300","-300","-0.66","45600","45750","44800","9447","428119150","268483088700","5926779"
"2016/03/21","45600","-100","-0.22","45550","46000","44800","4123","187504350","270261122400","5926779"
"2016/03/18","45700","350","0.77","45400","46150","45400","5478","251380800","270853800300","5926779"
"2016/03/17","45350","700","1.57","44850","45750","44700","8542","387496300","268779427650","5926779"
"2016/03/16","44650","-50","-0.11","44700","46000","44350","4550","203149600","264630682350","5926779"
"2016/03/15","44700","-50","-0.11","44250","45000","44100","3128","139496450","264927021300","5926779"
"2016/03/14","44750","-850","-1.86","45600","45600","44400","5826","260766800","265223360250","5926779"
"2016/03/11","45600","-600","-1.30","46200","46200","45500","4447","202933600","270261122400","5926779"
"2016/03/10","46200","750","1.65","45100","46400","45100","7158","328391350","273817189800","5926779"
"2016/03/09","45450","0","0.00","45000","46450","44500","5955","271723200","269372105550","5926779"
"2016/03/08","45450","0","0.00","45500","45800","44450","7218","324886450","269372105550","5926779"
"2016/03/07","45450","250","0.55","44500","46100","44500","7956","360722000","269372105550","5926779"
"2016/03/04","45200","400","0.89","45300","45800","44000","8133","367347350","267890410800","5926779"
"2016/03/03","44800","-700","-1.54","44900","45650","44100","7653","341857750","265519699200","5926779"
"2016/03/02","45500","600","1.34","45150","46500","44800","12289","559696350","269668444500","5926779"
"2016/02/29","44900","1250","2.86","44100","46100","44100","14802","666607800","266112377100","5926779"
"2016/02/26","43650","2850","6.99","41000","47650","40200","37205","1641287400","258703903350","5926779"
"2016/02/25","40800","200","0.49","40600","41150","40500","4800","195666600","241812583200","5926779"
"2016/02/24","40600","-300","-0.73","41150","41200","40600","4099","167037500","240627227400","5926779"
"2016/02/23","40900","-600","-1.45","41450","41900","40900","8881","365255350","242405261100","5926779"
"2016/02/22","41500","-100","-0.24","41750","41800","41150","6100","252404600","245961328500","5926779"
"2016/02/19","41600","200","0.48","41650","41700","41000","3831","158987400","246554006400","5926779"
"2016/02/18","41400","850","2.10","41250","41450","40600","7144","293692400","245368650600","5926779"
"2016/02/17","40550","-300","-0.73","40700","41600","40500","5089","207107550","240330888450","5926779"
"2016/02/16","40850","550","1.36","40350","41700","40250","8089","331960200","242108922150","5926779"
"2016/02/15","40300","800","2.03","39000","40700","39000","6686","266684150","238849193700","5926779"
"2016/02/12","39500","-2900","-6.84","41600","42350","39400","28551","1146027200","234107770500","5926779"
"2016/02/11","42400","-1950","-4.40","43200","43850","42300","6190","265690950","251295429600","5926779"
"2016/02/05","44350","50","0.11","44300","44700","43950","3983","176067600","262852648650","5926779"
"2016/02/04","44300","300","0.68","44050","44300","43550","3287","144972800","262556309700","5926779"
"2016/02/03","44000","-1300","-2.87","45700","45700","43900","6206","275706000","260778276000","5926779"
"2016/02/02","45300","450","1.00","44300","45900","44300","5968","269973600","268483088700","5926779"
"2016/02/01","44850","50","0.11","44900","45300","44800","4143","186440000","265816038150","5926779"
"2016/01/29","44800","-500","-1.10","45100","45800","44700","7179","323885650","265519699200","5926779"
"2016/01/28","45300","500","1.12","44400","45500","44400","4631","208374400","268483088700","5926779"
"2016/01/27","44800","500","1.13","44250","45500","44200","6631","297865800","265519699200","5926779"
"2016/01/26","44300","-300","-0.67","44150","44650","43650","5106","225151100","262556309700","5926779"
"2016/01/25","44600","700","1.59","44300","44950","43900","9910","439005150","264334343400","5926779"
"2016/01/22","43900","1100","2.57","42800","44150","42800","10501","457589600","260185598100","5926779"
"2016/01/21","42800","-400","-0.93","43200","44300","41950","11151","479368550","253666141200","5926779"
"2016/01/20","43200","-3100","-6.70","46450","46650","42550","28082","1242691900","256036852800","5926779"
"2016/01/19","46300","-150","-0.32","46450","46850","46200","7693","357441350","274409867700","5926779"
"2016/01/18","46450","-1350","-2.82","47150","47750","46450","11823","553653450","275298884550","5926779"
"2016/01/15","47800","-1200","-2.45","49400","49400","47650","18295","879478000","283300036200","5926779"
"2016/01/14","49000","-950","-1.90","50200","50200","48550","10577","519115900","290412171000","5926779"
"2016/01/13","49950","150","0.30","49750","50200","49600","8581","428726450","296042611050","5926779"
"2016/01/12","49800","-600","-1.19","49800","50500","49650","8387","418789850","295153594200","5926779"
"2016/01/11","50400","-200","-0.40","50000","51000","49850","3832","192713100","298709661600","5926779"
"2016/01/08","50600","-600","-1.17","50500","50900","49750","8509","426270700","299895017400","5926779"
"2016/01/07","51200","400","0.79","51000","52000","50200","6734","342708900","303451084800","5926779"
"2016/01/06","50800","800","1.60","49550","51300","49550","12959","658727050","301080373200","5926779"
"2016/01/05","50000","-1100","-2.15","50800","51200","49000","6471","325142300","296338950000","5926779"
"2016/01/04","51100","-900","-1.73","51600","52000","51000","4509","232413700","302858406900","5926779"
"2015/12/30","52000","-400","-0.76","52500","53000","52000","3850","202023300","308192508000","5926779"
"2015/12/29","52400","500","0.96","51000","52800","51000","3160","164382500","310563219600","5926779"
"2015/12/28","51900","300","0.58","51600","52000","51000","4722","242708800","307599830100","5926779"
"2015/12/24","51600","-400","-0.77","52300","52500","51400","3675","190760100","305821796400","5926779"
"2015/12/23","52000","100","0.19","51900","53000","51600","5713","298688600","308192508000","5926779"
"2015/12/22","51900","-500","-0.95","52900","53100","51700","6378","332904600","307599830100","5926779"
"2015/12/21","52400","2550","5.12","50300","52400","49900","11913","612776400","310563219600","5926779"
"2015/12/18","49850","100","0.20","49700","50200","49100","6459","321220800","295449933150","5926779"
"2015/12/17","49750","-200","-0.40","50400","50400","49600","6615","329699700","294857255250","5926779"
"2015/12/16","49950","-150","-0.30","50000","51300","49800","6010","303203850","296042611050","5926779"
"2015/12/15","50100","750","1.52","49350","50400","49250","6671","331973000","296931627900","5926779"
"2015/12/14","49350","-1250","-2.47","49200","50500","49050","10526","520880150","292486543650","5926779"
"2015/12/11","50600","-900","-1.75","51600","51900","50500","5135","261642400","299895017400","5926779"
"2015/12/10","51500","-1100","-2.09","52000","53100","51000","6498","334930200","305229118500","5926779"
"2015/12/09","52600","-300","-0.57","52900","53200","51900","4623","242388400","311748575400","5926779"
"2015/12/08","52900","-1200","-2.22","54000","54100","52300","8438","446408300","313526609100","5926779"
"2015/12/07","54100","-300","-0.55","54400","54900","53400","3649","197244500","320638743900","5926779"
"2015/12/04","54400","500","0.93","53500","55300","53300","5745","312809200","322416777600","5926779"
"2015/12/03","53900","400","0.75","53300","54100","52700","3351","179356300","319453388100","5926779"
"2015/12/02","53500","-1000","-1.83","54000","55000","53200","17078","917013700","317082676500","5926779"
"2015/12/01","54500","-500","-0.91","55100","56000","54300","5920","324582700","323009455500","5926779"
"2015/11/30","55000","-1000","-1.79","56200","56900","54800","6196","343199400","325972845000","5926779"
"2015/11/27","56000","400","0.72","55600","57300","55600","6707","377114900","331899624000","5926779"
"2015/11/26","55600","-200","-0.36","55600","56100","55400","6360","354289700","329528912400","5926779"
"2015/11/25","55800","-1100","-1.93","56800","57000","55500","7035","393232000","330714268200","5926779"
"2015/11/24","56900","200","0.35","56200","57200","56200","3943","223041600","337233725100","5926779"
"2015/11/23","56700","-800","-1.39","57400","57700","56500","4747","269711100","336048369300","5926779"
"2015/11/20","57500","400","0.70","56900","58100","56900","3934","226242500","340789792500","5926779"
"2015/11/19","57100","300","0.53","56900","57700","56800","6403","367329900","338419080900","5926779"
"2015/11/18","56800","800","1.43","56000","56900","53000","7502","420976500","336641047200","5926779"
"2015/11/17","56000","1100","2.00","54500","57000","54500","8496","475209900","331899624000","5926779"
"2015/11/16","54900","-1700","-3.00","56200","56200","54800","10404","573740400","325380167100","5926779"
"2015/11/13","56600","-100","-0.18","56000","56700","55500","3206","180077900","335455691400","5926779"
"2015/11/12","56700","-100","-0.18","56600","56700","55900","6148","345547000","336048369300","5926779"
"2015/11/11","56800","2200","4.03","54800","57400","54800","10255","579233100","336641047200","5926779"
"2015/11/10","54600","-2600","-4.55","56300","57000","54400","10881","603250900","323602133400","5926779"
"2015/11/09","57200","-1900","-3.21","58600","58900","57000","12372","713261200","339011758800","5926779"
"2015/11/06","59100","-800","-1.34","60000","60000","58600","9649","571473400","350272638900","5926779"
"2015/11/05","59900","300","0.50","60200","60200","59000","4315","256227500","355014062100","5926779"
"2015/11/04","59600","100","0.17","59200","60500","58900","12222","727681300","353236028400","5926779"
"2015/11/03","59500","300","0.51","59500","59900","58700","4739","279896600","352643350500","5926779"
"2015/11/02","59200","100","0.17","59200","59700","58700","6493","383466500","350865316800","5926779"
"2015/10/30","59100","-1200","-1.99","60400","60500","59000","6527","387737100","350272638900","5926779"
"2015/10/29","60300","-200","-0.33","60700","60700","59800","6522","393058100","357384773700","5926779"
"2015/10/28","60500","1300","2.20","58600","60600","58200","20499","1224504500","358570129500","5926779"
"2015/10/27","59200","-200","-0.34","59300","59900","58600","9108","538354600","350865316800","5926779"
"2015/10/26","59400","-400","-0.67","60400","60500","59000","9953","590858500","352050672600","5926779"
"2015/10/23","59800","0","0.00","60000","60600","59300","9788","585806000","354421384200","5926779"
"2015/10/22","59800","-1400","-2.29","61300","61300","58500","36085","2147687000","354421384200","5926779"
"2015/10/21","61200","-1000","-1.61","62200","62200","60500","24745","1510954400","362718874800","5926779"
"2015/10/20","62200","0","0.00","62300","62400","61200","16745","1037291500","368645653800","5926779"
"2015/10/19","62200","200","0.32","62300","62400","61400","9773","605481400","368645653800","5926779"
"2015/10/16","62000","0","0.00","62300","62400","60900","25402","1559404800","367460298000","5926779"
"2015/10/15","62000","-100","-0.16","62400","62500","61800","10473","649914200","367460298000","5926779"
"2015/10/14","62100","-500","-0.80","62700","63400","60300","21541","1330149800","368052975900","5926779"
"2015/10/13","62600","-600","-0.95","63400","64300","62300","18376","1159791600","371016365400","5926779"
"2015/10/12","63200","-600","-0.94","63000","64200","62400","32739","2070275800","374572432800","5926779"
"2015/10/08","63800","-1600","-2.45","64700","65300","62900","24978","1599899200","378128500200","5926779"
"2015/10/07","65400","-1800","-2.68","67100","67100","64900","24467","1610053700","387611346600","5926779"
"2015/10/06","67200","-300","-0.44","67500","68200","65700","49973","3340395200","398279548800","5926779"
"2015/10/05","67500","4400","6.97","65000","69000","64800","122851","8177400600","400057582500","5926779"
"2015/10/02","63100","2600","4.30","60600","63300","60500","43694","2732878400","373979754900","5926779"
"2015/10/01","60500","700","1.17","59600","60800","59600","6715","404830400","358570129500","5926779"
"2015/09/30","59800","-900","-1.48","60500","60700","59600","6173","370641900","354421384200","5926779"
"2015/09/25","60700","-900","-1.46","61600","62000","60600","10516","640313800","359755485300","5926779"
"2015/09/24","61600","600","0.98","61000","61700","60600","9828","601791500","365089586400","5926779"
"2015/09/23","61000","-600","-0.97","61600","62000","60600","13268","809663000","361533519000","5926779"
"2015/09/22","61600","-700","-1.12","62600","62600","61500","9441","582970100","365089586400","5926779"
"2015/09/21","62300","0","0.00","62200","62400","60500","11533","713875700","369238331700","5926779"
"2015/09/18","62300","600","0.97","62000","62300","61000","14864","918453700","369238331700","5926779"
"2015/09/17","61700","1300","2.15","60200","62300","60200","23876","1466959200","365682264300","5926779"
"2015/09/16","60400","-700","-1.15","61100","61600","60000","16947","1031022200","357977451600","5926779"
"2015/09/15","61100","-100","-0.16","61300","61800","60800","11020","673458700","362126196900","5926779"
"2015/09/14","61200","-300","-0.49","61500","62000","61200","9595","591059100","362718874800","5926779"
"2015/09/11","61500","-800","-1.28","61800","62600","61300","14381","891482200","364496908500","5926779"
"2015/09/10","62300","700","1.14","61200","62500","60900","14931","917699200","369238331700","5926779"
"2015/09/09","61600","-400","-0.65","63900","63900","60000","34968","2161293300","365089586400","5926779"
"2015/09/08","62000","-500","-0.80","64000","64200","61300","36583","2287702300","367460298000","5926779"
"2015/09/07","62500","-1000","-1.57","68500","74900","60000","154945","10111481400","370423687500","5926779"
"2015/09/04","63500","200","0.32","64000","64100","62000","18265","1146820600","376350466500","5926779"
"2015/09/03","63300","1300","2.10","62000","64700","62000","24261","1536743300","375165110700","5926779"
"2015/09/02","62000","1100","1.81","60700","62000","59000","15226","930408000","367460298000","5926779"
"2015/09/01","60900","1400","2.35","59300","61300","59300","16579","1000564100","360940841100","5926779"
"2015/08/31","59500","-800","-1.33","61300","61300","58400","12278","730324800","352643350500","5926779"
"2015/08/28","60300","2600","4.51","58200","61400","58100","23656","1414618500","357384773700","5926779"
"2015/08/27","57700","2800","5.10","54900","58100","54900","24027","1368292700","341975148300","5926779"
"2015/08/26","54900","3100","5.98","51800","55000","51700","16409","874152600","325380167100","5926779"
"2015/08/25","51800","2850","5.82","49000","52800","48950","25773","1305201750","307007152200","5926779"
"2015/08/24","48950","-3050","-5.87","49050","52200","48950","41058","2049487500","290115832050","5926779"
"2015/08/21","52000","-4000","-7.14","51500","54400","51500","29230","1543101800","308192508000","5926779"
"2015/08/20","56000","-1000","-1.75","55200","57000","55200","8258","462081800","331899624000","5926779"
"2015/08/19","57000","-1000","-1.72","57900","59500","55400","14124","801609300","337826403000","5926779"
"2015/08/18","58000","-1400","-2.36","59900","59900","58000","14618","855247600","343753182000","5926779"
"2015/08/17","59400","-200","-0.34","59700","61100","59000","12372","742913600","352050672600","5926779"
"2015/08/13","59600","-200","-0.33","59200","60300","58800","12205","725719800","353236028400","5926779"
"2015/08/12","59800","0","0.00","58900","59800","58400","20783","1225552500","354421384200","5926779"
"2015/08/11","59800","0","0.00","59500","61100","59000","14080","845342900","354421384200","5926779"
"2015/08/10","59800","-1200","-1.97","61000","61200","59400","28019","1684065300","354421384200","5926779"
"2015/08/07","61000","0","0.00","60900","61700","60200","15968","972685600","361533519000","5926779"
"2015/08/06","61000","-1200","-1.93","62000","62600","60900","20551","1261115300","361533519000","5926779"
"2015/08/05","62200","500","0.81","62400","63400","61400","9680","603839300","368645653800","5926779"
"2015/08/04","61700","-600","-0.96","63000","63000","60700","28299","1733350900","365682264300","5926779"
"2015/08/03","62300","600","0.97","61300","63800","61300","20102","1262383100","369238331700","5926779"
"2015/07/31","61700","200","0.33","61000","62100","60800","14052","866123500","365682264300","5926779"
"2015/07/30","61500","0","0.00","62000","62600","60100","17592","1076698900","364496908500","5926779"
"2015/07/29","61500","0","0.00","62000","63600","61300","22284","1390484900","364496908500","5926779"
"2015/07/28","61500","-1100","-1.76","61600","62400","60000","46885","2859837400","364496908500","5926779"
"2015/07/27","62600","-3000","-4.57","67400","67400","61500","61222","3875348100","371016365400","5926779"
"2015/07/24","65600","-200","-0.30","67400","67700","65400","63245","4212751200","388796702400","5926779"
"2015/07/23","65800","-1200","-1.79","66900","67400","65000","54696","3613042300","389982058200","5926779"
"2015/07/22","67000","-1400","-2.05","68800","72000","64300","155265","10519243900","397094193000","5926779"
"2015/07/21","68400","400","0.59","68300","69500","68100","47300","3257866300","405391683600","5926779"
"2015/07/20","68000","1500","2.26","67300","69100","66500","48840","3317787300","403020972000","5926779"
"2015/07/17","66500","-1500","-2.21","67300","69400","64300","61869","4111787700","394130803500","5926779"
"2015/07/16","68000","3200","4.94","66000","68600","65200","61710","4181660900","403020972000","5926779"
"2015/07/15","64800","1000","1.57","63800","66200","63800","38437","2514152000","384055279200","5926779"
"2015/07/14","63800","2200","3.57","62600","64400","62000","38373","2433874900","378128500200","5926779"
"2015/07/13","61600","3800","6.57","59200","61800","58900","40544","2473675700","365089586400","5926779"
"2015/07/10","57800","2700","4.90","56000","58800","55500","36366","2109196400","342567826200","5926779"
"2015/07/09","55100","1200","2.23","54000","55100","53200","15603","844667500","326565522900","5926779"
"2015/07/08","53900","-1300","-2.36","55200","55700","53800","20075","1096337700","319453388100","5926779"
"2015/07/07","55200","-1300","-2.30","57000","57300","54600","22602","1255050400","327158200800","5926779"
"2015/07/06","56500","-1000","-1.74","57500","57500","56000","14441","819773200","334863013500","5926779"
"2015/07/03","57500","2800","5.12","54800","58000","54800","27148","1544629200","340789792500","5926779"
"2015/07/02","54700","200","0.37","54700","55400","54400","18146","997607300","324194811300","5926779"
"2015/07/01","54500","-500","-0.91","56000","56000","54000","25060","1366257600","323009455500","5926779"
"2015/06/30","55000","100","0.18","54900","55500","54000","11974","653086900","325972845000","5926779"
"2015/06/29","54900","-2400","-4.19","56000","56800","54100","26006","1440333900","325380167100","5926779"
"2015/06/26","57300","-200","-0.35","57300","58100","56900","17295","993899900","339604436700","5926779"
"2015/06/25","57500","-1300","-2.21","58800","58800","57000","24511","1412485700","340789792500","5926779"
"2015/06/24","58800","-100","-0.17","58900","59000","57400","27546","1602575200","348494605200","5926779"
"2015/06/23","58900","500","0.86","58600","58900","57500","11240","653300100","349087283100","5926779"
"2015/06/22","58400","100","0.17","58300","59200","57600","7526","439311500","346123893600","5926779"
"2015/06/19","58300","100","0.17","58300","59000","57800","7219","419895300","345531215700","5926779"
"2015/06/18","58200","-100","-0.17","57800","59400","57800","9480","552534400","344938537800","5926779"
"2015/06/17","58300","1800","3.19","56500","58500","56500","7923","458124800","345531215700","5926779"
"2015/06/16","56500","-500","-0.88","56800","57400","55000","11421","644797300","334863013500","5926779"
"2015/06/15","57000","-3100","-5.16","60100","60600","56800","28608","1662332200","337826403000","5926779"
"2015/06/12","60100","-1100","-1.80","61200","62000","59900","22842","1391833000","356199417900","5926779"
"2015/06/11","61200","0","0.00","61300","62700","61000","16364","1010488500","362718874800","5926779"
"2015/06/10","61200","-700","-1.13","61900","62600","61000","18009","1110824500","362718874800","5926779"
"2015/06/09","61900","-100","-0.16","62900","62900","61500","12787","794741100","366867620100","5926779"
"2015/06/08","62000","-900","-1.43","62300","63000","60800","27519","1701839100","367460298000","5926779"
"2015/06/05","62900","400","0.64","62000","63800","61700","29713","1865175300","372794399100","5926779"
"2015/06/04","62500","-3000","-4.58","64200","64700","61400","61674","3871226100","370423687500","5926779"
"2015/06/03","65500","-600","-0.91","66100","66900","65100","34565","2277711300","388204024500","5926779"
"2015/06/02","66100","-700","-1.05","67000","68600","66000","54627","3674946000","391760091900","5926779"
"2015/06/01","66800","3300","5.20","63200","66900","62600","92736","6107336600","395908837200","5926779"
"2015/05/29","63500","-1200","-1.85","65400","65600","62900","45931","2934590400","376350466500","5926779"
"2015/05/28","64700","3700","6.07","63000","66500","62500","100911","6531181300","383462601300","5926779"
"2015/05/27","61000","600","0.99","60800","62500","60100","53455","3278092800","361533519000","5926779"
"2015/05/26","60400","500","0.83","62000","64800","59900","128205","8028483200","357977451600","5926779"
"2015/05/22","59900","100","0.17","60100","60300","59600","12334","739403000","355014062100","5926779"
"2015/05/21","59800","-700","-1.16","60500","61000","59800","20558","1237563000","354421384200","5926779"
"2015/05/20","60500","500","0.83","60000","60900","59600","26640","1604340200","358570129500","5926779"
"2015/05/19","60000","0","0.00","60000","60200","59000","13920","830385100","355606740000","5926779"
"2015/05/18","60000","300","0.50","60000","60200","59000","14273","849315500","355606740000","5926779"
"2015/05/15","59700","800","1.36","59500","60000","58900","12615","750153100","353828706300","5926779"
"2015/05/14","58900","-500","-0.84","59600","60100","58900","11001","654854100","349087283100","5926779"
"2015/05/13","59400","900","1.54","58400","59400","57900","12309","723130700","352050672600","5926779"
"2015/05/12","58500","-300","-0.51","58800","58900","57700","14219","826128500","346716571500","5926779"
"2015/05/11","58800","-600","-1.01","60300","60600","58800","23096","1379171400","348494605200","5926779"
"2015/05/08","59400","1500","2.59","58400","59700","57800","9118","536314200","352050672600","5926779"
"2015/05/07","57900","-200","-0.34","57600","58500","57000","14346","823111700","343160504100","5926779"
"2015/05/06","58100","-900","-1.53","59000","59800","57600","17047","993636700","344345859900","5926779"
"2015/05/04","59000","1100","1.90","57600","60500","57600","23779","1406267300","349679961000","5926779"
"2015/04/30","57900","-100","-0.17","57800","58100","57200","11412","657040700","343160504100","5926779"
"2015/04/29","58000","400","0.69","58100","58300","57100","11860","683792800","343753182000","5926779"
"2015/04/28","57600","-700","-1.20","57900","59200","57400","14526","843306400","341382470400","5926779"
"2015/04/27","58300","-500","-0.85","58400","59500","57900","23105","1354822300","345531215700","5926779"
"2015/04/24","58800","-2700","-4.39","61500","61800","58600","40441","2413626300","348494605200","5926779"
"2015/04/23","61500","1800","3.02","59700","63400","59100","48291","2965277600","364496908500","5926779"
"2015/04/22","59700","-1400","-2.29","60800","61700","57800","26163","1573139800","353828706300","5926779"
"2015/04/21","61100","400","0.66","60800","61600","60600","16035","979997100","362126196900","5926779"
"2015/04/20","60700","-800","-1.30","61400","61600","60000","29191","1777995900","359755485300","5926779"
"2015/04/17","61500","-400","-0.65","62400","62400","60100","24499","1499019100","364496908500","5926779"
"2015/04/16","61900","-1000","-1.59","62900","63500","61400","50394","3141016200","366867620100","5926779"
"2015/04/15","62900","3000","5.01","60500","68500","59600","115694","7437172200","372794399100","5926779"
"2015/04/14","59900","1600","2.74","58300","61400","58300","43868","2626256000","355014062100","5926779"
"2015/04/13","58300","400","0.69","58100","58800","57900","23815","1390789400","345531215700","5926779"
"2015/04/10","57900","100","0.17","58100","58500","57400","15671","904215400","343160504100","5926779"
